scarcity_score,salary_premium_pct,repost_rate_pct,demand_count,median_days_open,log_median_days_open
53.2,-18.9,8.0,240,2.0,1.0986122886681098
49.4,-15.8,11.2,1957,1.0,0.6931471805599453
56.2,78.1,13.0,58,0.0,0.0
67.6,32.1,8.5,137,2.0,1.0986122886681098
39.1,-29.9,6.5,1353,1.0,0.6931471805599453
15.7,-41.0,4.2,96,0.0,0.0
15.0,-35.2,2.5,58,0.0,0.0
28.8,-38.8,14.6,310,0.0,0.0
41.9,-42.4,8.2,290,2.0,1.0986122886681098
54.7,-35.2,16.2,274,2.0,1.0986122886681098
13.1,-48.8,4.1,201,0.0,0.0
43.5,6.9,3.2,36,1.0,0.6931471805599453
24.9,-49.6,16.4,25,0.0,0.0
77.4,29.5,5.2,127,43.0,3.784189633918261
74.2,40.9,4.1,391,14.0,2.70805020110221
37.6,-23.3,15.5,363,0.0,0.0
36.7,-38.2,9.0,1101,1.0,0.6931471805599453
31.0,1.1,5.0,1261,0.0,0.0
69.3,25.9,2.2,20,25.0,3.258096538021482
49.4,26.8,3.3,136,1.0,0.6931471805599453
53.3,-28.1,10.0,346,2.0,1.0986122886681098
49.2,25.3,16.7,36,0.0,0.0
45.1,25.7,10.8,379,0.0,0.0
38.4,-37.0,9.8,1116,1.0,0.6931471805599453
35.3,-36.7,6.6,155,1.0,0.6931471805599453
63.7,72.1,3.1,202,9.0,2.302585092994046
23.0,-33.1,12.7,122,0.0,0.0
57.6,54.5,0.0,18,54.0,4.007333185232471
50.6,-22.8,34.1,33,18.0,2.9444389791664403
28.9,-44.0,7.7,78,1.0,0.6931471805599453
32.5,5.3,0.0,68,12.0,2.5649493574615367
47.3,22.7,0.6,142,10.0,2.3978952727983707
42.9,-9.5,0.0,39,46.0,3.8501476017100584
15.4,-31.6,0.0,27,2.0,1.0986122886681098
40.3,48.7,17.4,14,0.0,0.0
76.8,61.5,8.7,226,35.0,3.58351893845611
32.7,48.7,0.9,83,0.0,0.0
58.1,67.9,0.0,20,36.0,3.6109179126442243
48.1,-7.1,1.4,194,15.0,2.772588722239781
32.5,102.9,0.0,19,0.0,0.0
22.5,58.7,0.0,31,0.0,0.0
76.5,110.7,1.4,183,26.0,3.295836866004329
44.1,42.8,3.6,638,1.0,0.6931471805599453
20.2,-22.8,0.0,16,9.0,2.302585092994046
34.5,-11.4,0.0,155,26.0,3.295836866004329
29.3,7.5,7.6,31,0.0,0.0
37.9,5.7,24.4,259,0.0,0.0
31.3,10.8,6.7,49,0.0,0.0
39.2,-10.9,27.8,156,0.0,0.0
81.6,143.3,4.8,16,75.0,4.330733340286331
35.3,7.5,15.1,74,0.0,0.0
29.4,-16.2,17.7,41,0.0,0.0
18.9,-17.1,2.2,51,0.0,0.0
39.8,46.7,13.1,136,0.0,0.0
28.5,93.9,0.0,19,0.0,0.0
28.2,-26.9,25.3,209,0.0,0.0
71.1,143.3,0.0,27,47.0,3.871201010907891
68.4,143.3,0.0,40,35.0,3.58351893845611
38.4,64.7,9.5,66,0.0,0.0
58.1,-16.2,13.7,63,1.0,0.6931471805599453
28.2,-24.8,24.8,62,0.0,0.0
71.7,103.2,6.1,27,16.0,2.833213344056216
64.5,88.9,0.0,21,42.0,3.7612001156935624
56.3,-29.6,23.7,30,28.0,3.367295829986474
41.8,42.5,18.9,78,0.0,0.0
49.5,132.2,18.4,103,0.0,0.0
28.2,-24.8,24.8,246,0.0,0.0
16.4,-48.4,14.9,24,0.0,0.0
20.4,-34.4,18.8,110,0.0,0.0
15.7,-27.6,8.8,68,0.0,0.0
24.8,-16.2,9.7,44,0.0,0.0
48.8,34.2,2.9,150,1.0,0.6931471805599453
55.5,34.1,35.4,187,0.0,0.0
56.9,5.3,14.3,43,1.0,0.6931471805599453
34.9,-20.0,14.8,191,0.0,0.0
22.7,-48.4,17.5,182,0.0,0.0
5.3,-51.8,2.6,20,0.0,0.0
40.1,-40.5,19.9,51,1.0,0.6931471805599453
55.2,46.0,6.2,80,1.0,0.6931471805599453
72.1,37.3,7.8,174,2.0,1.0986122886681098
50.0,-23.9,20.6,70,1.0,0.6931471805599453
0.0,-58.7,0.0,23,0.0,0.0
42.3,16.4,1.6,64,1.0,0.6931471805599453
49.4,-17.5,14.0,24,1.0,0.6931471805599453
62.9,5.2,2.3,152,7.0,2.0794415416798357
30.6,-33.5,22.7,112,0.0,0.0
42.1,-25.7,13.8,42,1.0,0.6931471805599453
36.3,21.4,6.0,21,0.0,0.0
49.5,-32.7,8.6,88,2.0,1.0986122886681098
24.5,-46.3,5.4,82,1.0,0.6931471805599453
30.1,-24.8,4.1,17,1.0,0.6931471805599453
43.9,-29.5,19.1,98,1.0,0.6931471805599453
60.5,-17.7,6.3,60,6.0,1.9459101490553132
52.3,73.3,3.1,20,1.0,0.6931471805599453
35.6,-4.5,9.5,932,0.0,0.0
43.6,13.9,12.9,2084,0.0,0.0
68.0,-9.3,9.4,79,7.0,2.0794415416798357
56.2,-31.0,9.4,140,5.0,1.791759469228055
31.5,-10.7,8.8,27,0.0,0.0
51.7,-20.0,5.9,10,2.0,1.0986122886681098
49.5,-20.0,19.2,43,1.0,0.6931471805599453
56.7,-15.1,1.9,46,7.0,2.0794415416798357
40.4,-24.8,11.9,528,1.0,0.6931471805599453
22.3,-47.4,13.8,258,0.0,0.0
37.0,-7.3,12.2,193,0.0,0.0
13.1,-48.4,7.7,26,0.0,0.0
66.6,-4.4,11.5,11,2.0,1.0986122886681098
48.0,-4.6,10.0,24,1.0,0.6931471805599453
30.7,-36.8,33.1,79,0.0,0.0
24.3,-24.8,0.0,27,1.0,0.6931471805599453
79.0,25.1,8.1,102,9.0,2.302585092994046
39.3,-24.0,8.9,111,1.0,0.6931471805599453
64.6,-1.8,6.4,219,3.0,1.3862943611198906
78.5,18.3,11.9,115,7.0,2.0794415416798357
85.7,43.5,30.4,45,2.0,1.0986122886681098
21.8,-51.8,17.8,162,0.0,0.0
37.3,-48.4,20.0,23,1.0,0.6931471805599453
60.4,40.9,10.2,19,1.0,0.6931471805599453
76.8,24.3,6.9,47,9.0,2.302585092994046
76.9,39.2,8.4,302,16.0,2.833213344056216
36.8,-13.8,22.9,253,0.0,0.0
34.7,-14.5,21.0,163,0.0,0.0
13.2,-32.4,5.6,12,0.0,0.0
43.4,16.8,19.1,517,0.0,0.0
62.2,-43.2,38.3,33,7.0,2.0794415416798357
30.8,-30.4,26.1,434,0.0,0.0
28.2,-20.9,19.8,130,0.0,0.0
33.4,-22.0,28.1,15,0.0,0.0
57.1,5.8,0.0,13,2.0,1.0986122886681098
29.5,-30.4,24.2,105,0.0,0.0
65.5,-16.5,25.0,30,1.0,0.6931471805599453
42.0,-10.5,28.4,416,0.0,0.0
31.1,-12.5,17.4,137,0.0,0.0
26.7,-11.2,8.4,111,0.0,0.0
41.8,2.1,23.0,423,0.0,0.0
37.1,-7.6,19.6,239,0.0,0.0
22.2,-18.5,10.3,32,0.0,0.0
19.1,-32.9,17.5,94,0.0,0.0
35.3,-20.4,33.9,30,0.0,0.0
72.9,114.8,0.0,30,52.0,3.970291913552122
45.8,15.8,22.6,497,0.0,0.0
20.3,-47.6,22.7,304,0.0,0.0
44.8,35.2,17.8,41,0.0,0.0
48.2,-37.5,1.8,21,54.0,4.007333185232471
48.2,15.0,26.6,181,0.0,0.0
21.1,-30.6,15.1,137,0.0,0.0
19.9,-32.4,17.1,14,0.0,0.0
53.4,37.3,26.6,128,0.0,0.0
49.2,9.7,41.9,23,0.0,0.0
20.9,-52.8,24.0,21,0.0,0.0
18.9,-47.3,20.0,17,0.0,0.0
60.0,-11.1,13.8,77,1.0,0.6931471805599453
34.6,114.8,0.0,13,0.0,0.0
41.8,-32.9,5.7,99,1.0,0.6931471805599453
26.8,-32.9,25.5,22,0.0,0.0
38.6,34.1,9.1,343,0.0,0.0
68.3,4.7,13.7,131,2.0,1.0986122886681098
39.3,25.5,12.5,977,0.0,0.0
49.2,-20.4,0.0,22,37.0,3.6375861597263857
29.9,-18.1,19.2,22,0.0,0.0
73.0,21.3,18.7,27,1.0,0.6931471805599453
39.2,-5.5,22.1,108,0.0,0.0
55.5,-10.5,0.0,20,18.0,2.9444389791664403
29.8,-17.5,19.1,31,0.0,0.0
24.2,-17.5,11.7,68,0.0,0.0
46.0,39.2,17.6,71,0.0,0.0
26.8,-39.0,30.3,460,0.0,0.0
53.8,-30.4,4.0,20,54.0,4.007333185232471
54.9,-4.0,0.0,37,2.0,1.0986122886681098
37.7,-10.5,22.3,1310,0.0,0.0
14.9,-31.9,6.2,44,0.0,0.0
38.4,42.7,2.2,56,0.0,0.0
45.4,34.2,18.8,84,0.0,0.0
45.2,-30.9,6.9,19,1.0,0.6931471805599453
31.7,-15.8,18.9,13,0.0,0.0
30.6,-30.4,25.6,107,0.0,0.0
24.0,-17.5,11.4,36,0.0,0.0
67.0,30.6,8.3,33,1.0,0.6931471805599453
40.6,4.3,20.8,450,0.0,0.0
26.0,-16.5,13.1,385,0.0,0.0
37.2,-15.5,25.0,1598,0.0,0.0
34.8,3.1,14.6,870,0.0,0.0
37.6,14.2,14.4,448,0.0,0.0
31.6,-20.4,23.5,244,0.0,0.0
12.8,-35.4,7.8,28,0.0,0.0
18.0,-37.5,17.6,55,0.0,0.0
66.6,39.0,0.0,18,5.0,1.791759469228055
82.1,53.6,16.9,38,2.0,1.0986122886681098
27.8,-14.4,12.1,296,0.0,0.0
18.2,-31.6,16.4,193,0.0,0.0
59.3,-0.7,10.2,68,1.0,0.6931471805599453
26.8,-16.5,15.4,1271,0.0,0.0
17.1,-30.5,14.2,121,0.0,0.0
33.6,-15.4,18.4,1068,0.0,0.0
24.5,-35.9,22.9,125,0.0,0.0
31.3,-19.0,19.4,106,0.0,0.0
38.5,135.3,1.4,38,0.0,0.0
36.8,-9.6,17.9,1164,0.0,0.0
54.9,10.6,0.0,17,1.0,0.6931471805599453
43.8,14.5,16.4,17,0.0,0.0
28.5,5.9,4.0,62,0.0,0.0
40.1,88.9,5.3,10,0.0,0.0
26.5,-20.3,16.9,465,0.0,0.0
31.8,8.6,6.8,48,0.0,0.0
43.0,10.5,17.4,31,0.0,0.0
36.3,17.1,5.5,35,0.0,0.0
34.5,-14.5,18.7,407,0.0,0.0
34.9,-16.4,21.4,309,0.0,0.0
67.5,24.9,6.7,29,1.0,0.6931471805599453
21.5,-23.1,14.9,82,0.0,0.0
38.3,-0.7,17.6,56,0.0,0.0
38.3,-41.2,0.5,130,2.0,1.0986122886681098
33.7,5.8,12.7,172,0.0,0.0
23.6,-38.5,21.7,66,0.0,0.0
51.1,-24.6,16.3,47,1.0,0.6931471805599453
34.7,8.7,11.4,43,0.0,0.0
23.2,-23.1,16.4,763,0.0,0.0
36.2,-14.5,20.7,411,0.0,0.0
58.6,-11.7,13.5,98,1.0,0.6931471805599453
42.3,22.0,13.8,148,0.0,0.0
44.3,8.7,18.8,23,0.0,0.0
9.1,-50.2,7.0,36,0.0,0.0
49.6,-17.2,0.0,16,13.0,2.6390573296152584
66.3,3.4,6.8,14,9.0,2.302585092994046
17.2,-29.5,13.2,67,0.0,0.0
16.9,-30.6,14.4,79,0.0,0.0
90.9,54.9,34.5,15,2.0,1.0986122886681098
48.7,-19.5,7.4,37,1.0,0.6931471805599453
25.3,-30.5,20.4,519,0.0,0.0
27.9,-15.7,15.4,46,0.0,0.0
57.3,-3.6,0.0,14,13.0,2.6390573296152584
37.8,22.2,5.6,11,0.0,0.0
25.5,-24.7,18.1,42,0.0,0.0
42.9,16.8,15.4,14,0.0,0.0
72.7,79.5,0.0,12,16.0,2.833213344056216
36.1,34.5,2.2,35,0.0,0.0
32.8,-6.3,14.8,165,0.0,0.0
37.6,-14.5,23.1,227,0.0,0.0
31.1,5.3,7.1,43,0.0,0.0
28.3,-23.1,19.8,975,0.0,0.0
38.7,12.8,12.7,57,0.0,0.0
40.0,-14.5,35.8,14,0.0,0.0
75.3,49.4,4.6,244,23.0,3.1780538303479458
37.1,-5.8,13.1,936,0.0,0.0
44.9,-35.0,5.1,108,15.0,2.772588722239781
69.9,48.7,1.3,42,16.0,2.833213344056216
33.8,-24.8,14.8,429,0.0,0.0
27.2,-43.6,21.8,31,0.0,0.0
56.6,-43.6,13.3,19,25.0,3.258096538021482
44.0,-7.0,13.1,1660,1.0,0.6931471805599453
47.2,12.6,16.7,56,0.0,0.0
34.8,-28.0,19.8,658,0.0,0.0
47.9,-47.7,25.7,21,2.0,1.0986122886681098
64.6,26.4,0.0,60,44.0,3.8066624897703196
22.9,-35.0,11.0,643,0.0,0.0
45.4,1.5,11.9,464,1.0,0.6931471805599453
82.9,59.2,7.4,40,36.0,3.6109179126442243
36.5,-35.0,17.4,899,1.0,0.6931471805599453
12.9,-44.7,0.8,165,1.0,0.6931471805599453
56.3,3.8,5.2,56,5.0,1.791759469228055
74.1,42.1,15.4,25,2.0,1.0986122886681098
70.0,21.6,0.5,265,61.0,4.127134385045092
75.7,46.8,2.9,168,43.0,3.784189633918261
12.5,-35.0,2.8,111,0.0,0.0
70.6,94.4,3.1,11,8.0,2.1972245773362196
23.3,-41.4,14.1,75,0.0,0.0
35.5,-39.1,19.8,589,1.0,0.6931471805599453
64.6,10.5,6.0,170,11.0,2.4849066497880004
52.3,-21.0,6.9,152,6.0,1.9459101490553132
45.4,26.4,5.8,125,1.0,0.6931471805599453
51.3,-12.8,4.8,232,6.0,1.9459101490553132
27.9,-34.6,6.1,54,1.0,0.6931471805599453
33.3,-65.7,4.3,57,3.0,1.3862943611198906
70.4,37.2,2.5,69,16.0,2.833213344056216
73.2,28.2,2.8,75,44.0,3.8066624897703196
26.3,-34.6,5.4,40,1.0,0.6931471805599453
50.0,-40.2,4.2,32,47.0,3.871201010907891
44.0,-18.3,16.7,702,1.0,0.6931471805599453
48.5,-0.1,15.9,722,1.0,0.6931471805599453
48.6,-12.9,6.5,184,2.0,1.0986122886681098
61.5,13.3,2.3,326,15.0,2.772588722239781
69.5,16.4,7.5,212,15.0,2.772588722239781
82.0,56.0,6.4,142,44.0,3.8066624897703196
43.1,-7.7,12.6,1804,1.0,0.6931471805599453
37.8,-27.8,13.3,1079,1.0,0.6931471805599453
36.8,-35.0,5.4,65,2.0,1.0986122886681098
66.7,10.5,10.7,245,5.0,1.791759469228055
71.6,14.1,10.0,477,15.0,2.772588722239781
68.8,9.0,12.5,751,6.0,1.9459101490553132
15.0,-40.5,1.2,36,1.0,0.6931471805599453
45.3,4.1,10.6,178,1.0,0.6931471805599453
42.2,5.9,7.0,943,1.0,0.6931471805599453
36.2,4.9,8.1,590,0.0,0.0
33.0,-36.8,14.1,63,1.0,0.6931471805599453
64.0,92.1,0.0,10,15.0,2.772588722239781
69.2,3.2,7.7,161,26.0,3.295836866004329
29.0,-49.5,15.4,236,1.0,0.6931471805599453
32.8,-31.2,9.2,188,1.0,0.6931471805599453
66.9,-10.2,15.3,29,15.0,2.772588722239781
48.5,-24.9,8.7,523,2.0,1.0986122886681098
28.1,-38.6,10.5,125,1.0,0.6931471805599453
59.0,5.2,9.8,464,2.0,1.0986122886681098
13.1,-49.5,1.8,29,1.0,0.6931471805599453
68.3,12.7,1.0,61,54.0,4.007333185232471
37.3,-16.9,9.2,208,1.0,0.6931471805599453
41.8,-9.6,12.0,1801,1.0,0.6931471805599453
34.2,-27.1,16.1,32,0.0,0.0
79.6,41.5,7.8,116,24.0,3.2188758248682006
36.4,-20.7,9.0,1328,1.0,0.6931471805599453
55.3,8.9,5.9,115,2.0,1.0986122886681098
21.8,-35.0,10.0,39,0.0,0.0
39.1,-2.7,14.0,207,0.0,0.0
41.3,-27.8,5.0,281,2.0,1.0986122886681098
50.2,-35.0,16.8,227,2.0,1.0986122886681098
62.3,7.9,5.9,164,9.0,2.302585092994046
17.2,-35.0,1.1,44,1.0,0.6931471805599453
19.3,-38.1,7.9,38,0.0,0.0
37.5,0.0,5.7,104,1.0,0.6931471805599453
70.6,14.4,2.0,320,52.0,3.970291913552122
39.1,-13.1,18.4,281,0.0,0.0
43.2,-3.5,11.3,1095,1.0,0.6931471805599453
34.2,-1.9,8.8,1158,0.0,0.0
57.4,26.4,0.0,46,15.0,2.772588722239781
62.1,30.0,1.9,101,6.0,1.9459101490553132
33.1,-20.9,6.7,245,1.0,0.6931471805599453
30.4,8.5,0.0,23,1.0,0.6931471805599453
53.1,37.0,16.7,40,0.0,0.0
49.0,-3.9,17.4,317,1.0,0.6931471805599453
36.5,-27.8,12.4,1086,1.0,0.6931471805599453
32.4,-26.8,7.1,151,1.0,0.6931471805599453
77.6,92.3,3.2,210,26.0,3.295836866004329
26.3,-19.2,10.7,100,0.0,0.0
38.8,35.0,5.8,59,0.0,0.0
44.2,0.8,1.8,177,6.0,1.9459101490553132
28.0,-9.1,0.0,35,23.0,3.1780538303479458
34.0,-31.3,12.2,19,1.0,0.6931471805599453
32.2,69.8,0.0,21,0.0,0.0
69.7,62.3,1.6,295,30.0,3.4339872044851463
36.5,49.4,1.6,84,0.0,0.0
62.0,68.6,0.0,35,43.0,3.784189633918261
62.6,56.8,3.0,193,5.0,1.791759469228055
11.2,3.7,0.0,20,0.0,0.0
80.0,111.6,2.2,154,31.0,3.4657359027997265
46.4,27.5,4.8,682,1.0,0.6931471805599453
42.1,43.4,0.0,32,18.0,2.9444389791664403
51.9,13.7,4.0,108,6.0,1.9459101490553132
40.2,56.2,7.9,33,0.0,0.0
36.5,25.0,15.5,360,0.0,0.0
22.2,1.9,5.6,93,0.0,0.0
32.8,-4.0,18.0,224,0.0,0.0
43.3,98.2,7.4,16,0.0,0.0
82.7,118.2,2.7,22,75.0,4.330733340286331
34.8,35.0,7.7,97,0.0,0.0
31.1,12.8,9.3,47,0.0,0.0
42.4,-25.6,5.1,74,8.0,2.1972245773362196
41.3,31.6,15.7,192,0.0,0.0
66.9,73.9,1.4,53,40.0,3.713572066704308
20.9,-34.4,10.9,325,0.0,0.0
58.9,118.2,0.0,24,8.0,2.1972245773362196
32.6,118.2,0.0,39,0.0,0.0
77.0,108.3,7.6,109,46.0,3.8501476017100584
17.9,-24.8,5.4,56,0.0,0.0
52.2,31.5,6.9,90,1.0,0.6931471805599453
80.1,92.9,17.0,25,9.0,2.302585092994046
61.6,-36.8,18.2,74,54.0,4.007333185232471
23.9,-13.2,8.4,69,0.0,0.0
33.6,55.7,4.2,519,0.0,0.0
22.1,-34.4,12.2,319,0.0,0.0
67.2,53.1,15.6,32,1.0,0.6931471805599453
53.7,40.6,0.0,73,52.0,3.970291913552122
21.4,-39.5,12.7,127,0.0,0.0
46.2,57.1,12.6,96,0.0,0.0
32.3,5.9,12.5,45,0.0,0.0
56.2,12.1,4.9,237,1.0,0.6931471805599453
54.0,57.9,24.3,66,0.0,0.0
37.5,14.3,5.4,54,0.0,0.0
26.3,-26.7,23.7,290,0.0,0.0
24.6,-45.0,25.5,274,0.0,0.0
73.2,14.3,6.3,27,34.0,3.5553480614894135
3.5,-48.7,0.0,16,0.0,0.0
34.2,-7.8,6.5,116,0.0,0.0
33.1,-23.1,27.7,108,0.0,0.0
49.4,14.3,37.5,24,0.0,0.0
59.4,83.2,38.0,13,0.0,0.0
47.8,-26.7,13.1,135,2.0,1.0986122886681098
38.8,34.1,3.9,294,0.0,0.0
29.8,-26.7,37.2,109,0.0,0.0
17.3,-56.0,14.3,58,0.0,0.0
33.0,-12.2,13.2,57,0.0,0.0
39.9,-42.0,1.0,233,6.0,1.9459101490553132
24.5,-50.2,28.5,151,0.0,0.0
53.9,-12.2,11.5,38,1.0,0.6931471805599453
39.2,46.9,2.2,24,0.0,0.0
64.5,48.2,0.0,119,10.0,2.3978952727983707
78.9,46.9,15.0,124,9.0,2.302585092994046
39.0,-29.0,0.0,33,18.0,2.9444389791664403
37.1,-38.9,0.0,83,10.0,2.3978952727983707
23.0,-50.5,30.0,32,0.0,0.0
33.2,-7.4,5.7,44,0.0,0.0
34.7,-23.1,33.6,172,0.0,0.0
50.6,-23.0,4.1,136,6.0,1.9459101490553132
33.1,-10.3,7.1,1276,0.0,0.0
36.7,-0.1,9.7,2026,0.0,0.0
41.0,12.1,16.5,156,0.0,0.0
25.6,-50.5,54.5,11,0.0,0.0
57.5,-12.1,6.0,189,6.0,1.9459101490553132
47.5,19.2,17.6,104,0.0,0.0
49.1,-26.7,25.7,49,1.0,0.6931471805599453
66.4,5.1,0.6,79,50.0,3.9318256327243257
25.0,-26.7,16.7,837,0.0,0.0
32.4,-23.0,19.7,429,0.0,0.0
31.8,-9.1,6.0,298,0.0,0.0
55.9,46.9,0.0,35,2.0,1.0986122886681098
41.0,-9.1,28.3,10,0.0,0.0
31.5,-11.3,6.4,61,0.0,0.0
31.1,-26.7,47.4,91,0.0,0.0
70.0,14.3,2.8,21,40.0,3.713572066704308
73.3,34.1,6.7,164,9.0,2.302585092994046
51.8,-26.7,11.9,182,8.0,2.1972245773362196
63.9,16.1,2.7,346,4.0,1.6094379124341003
55.6,-26.7,18.5,160,9.0,2.302585092994046
56.0,50.6,31.7,74,0.0,0.0
23.5,-50.2,27.2,247,0.0,0.0
30.5,-13.5,7.8,49,0.0,0.0
43.2,-50.5,14.4,69,2.0,1.0986122886681098
65.4,34.1,0.0,76,41.0,3.7376696182833684
77.5,79.6,5.0,398,28.0,3.367295829986474
35.2,-14.9,21.4,262,0.0,0.0
27.5,-48.7,58.4,26,0.0,0.0
32.1,-13.2,16.2,289,0.0,0.0
39.0,0.1,19.1,618,0.0,0.0
25.5,-38.4,20.3,56,0.0,0.0
36.1,-13.5,22.1,495,0.0,0.0
42.4,24.0,13.4,207,0.0,0.0
33.1,-25.0,21.1,21,0.0,0.0
33.9,-25.8,25.1,212,0.0,0.0
32.3,84.8,0.0,70,0.0,0.0
40.6,-7.6,26.7,444,0.0,0.0
38.2,5.1,16.1,119,0.0,0.0
28.5,-8.3,9.2,137,0.0,0.0
38.1,6.1,13.9,727,0.0,0.0
42.4,8.5,17.9,306,0.0,0.0
35.9,6.5,10.7,28,0.0,0.0
22.1,-30.7,11.7,114,0.0,0.0
44.6,8.7,20.7,543,0.0,0.0
20.6,-51.3,17.5,248,0.0,0.0
45.2,57.1,11.0,17,0.0,0.0
27.2,-48.7,41.7,43,0.0,0.0
57.7,-28.1,6.3,29,40.0,3.713572066704308
42.1,-2.5,27.0,260,0.0,0.0
37.9,-2.5,19.3,277,0.0,0.0
60.8,-38.4,27.1,43,2.0,1.0986122886681098
95.4,87.3,25.0,10,54.0,4.007333185232471
50.4,23.2,28.1,120,0.0,0.0
28.8,-37.4,23.8,19,0.0,0.0
26.3,-41.5,23.3,47,0.0,0.0
48.1,84.8,13.5,94,0.0,0.0
21.6,-29.4,7.2,139,0.0,0.0
30.5,-30.7,25.6,33,0.0,0.0
39.1,51.4,3.5,370,0.0,0.0
62.4,-30.2,12.5,251,50.0,3.9318256327243257
38.3,30.2,6.5,856,0.0,0.0
44.4,-30.2,0.0,10,26.0,3.295836866004329
34.4,21.3,5.0,39,0.0,0.0
35.4,21.3,6.7,83,0.0,0.0
36.3,32.0,2.0,107,0.0,0.0
36.6,-56.9,0.0,25,26.0,3.295836866004329
18.2,-33.3,6.8,41,0.0,0.0
21.4,-20.4,3.3,94,0.0,0.0
48.0,21.3,26.5,68,0.0,0.0
27.3,-30.7,19.5,428,0.0,0.0
19.5,-0.1,0.0,102,0.0,0.0
35.7,-4.2,17.3,1523,0.0,0.0
33.7,-57.9,0.0,52,20.0,3.044522437723423
42.4,28.3,12.7,108,0.0,0.0
38.6,0.1,17.7,101,0.0,0.0
69.1,84.8,0.0,14,40.0,3.713572066704308
19.8,-25.2,2.1,14,0.0,0.0
37.0,-20.4,28.2,177,0.0,0.0
40.5,-57.9,3.4,39,2.0,1.0986122886681098
69.0,34.6,2.9,41,1.0,0.6931471805599453
40.0,7.8,16.7,432,0.0,0.0
27.9,-13.2,9.7,468,0.0,0.0
36.7,-12.7,20.4,1769,0.0,0.0
42.4,51.4,9.5,1034,0.0,0.0
38.4,20.9,11.0,580,0.0,0.0
49.6,134.0,12.1,11,0.0,0.0
29.5,-15.9,13.5,306,0.0,0.0
33.7,-57.9,0.0,28,20.0,3.044522437723423
36.3,-13.2,22.0,98,0.0,0.0
65.7,103.4,0.0,24,2.0,1.0986122886681098
39.6,67.6,6.8,47,0.0,0.0
24.8,-14.6,9.8,331,0.0,0.0
23.2,-25.5,17.3,248,0.0,0.0
48.4,-29.4,10.3,147,25.0,3.258096538021482
31.8,-12.8,16.6,1504,0.0,0.0
20.9,-20.8,10.3,138,0.0,0.0
33.2,-15.2,20.2,1273,0.0,0.0
24.5,-31.0,20.0,207,0.0,0.0
24.3,-36.4,36.5,93,0.0,0.0
20.7,-45.8,19.6,90,0.0,0.0
35.1,-5.8,17.5,1379,0.0,0.0
55.1,22.0,0.0,16,25.0,3.258096538021482
34.8,30.7,4.9,46,0.0,0.0
9.0,-35.9,3.6,82,0.0,0.0
46.7,-24.6,2.4,197,26.0,3.295836866004329
31.8,-12.3,15.8,662,0.0,0.0
28.3,19.9,3.7,61,0.0,0.0
75.7,64.9,4.4,33,44.0,3.8066624897703196
7.7,-59.0,4.0,52,0.0,0.0
27.5,-15.2,14.4,512,0.0,0.0
32.1,-15.2,19.4,529,0.0,0.0
67.0,37.7,11.2,52,1.0,0.6931471805599453
24.0,-24.6,17.5,133,0.0,0.0
50.3,22.3,0.0,19,1.0,0.6931471805599453
29.9,-18.0,17.9,119,0.0,0.0
14.4,-20.9,1.9,185,0.0,0.0
35.2,-12.3,18.1,232,0.0,0.0
21.3,-29.4,16.9,126,0.0,0.0
30.1,19.1,5.7,122,0.0,0.0
60.5,3.7,12.7,92,1.0,0.6931471805599453
73.3,154.5,0.0,40,54.0,4.007333185232471
31.2,-15.2,18.0,1112,0.0,0.0
27.3,-16.0,15.0,579,0.0,0.0
74.1,72.1,11.5,163,6.0,1.9459101490553132
32.7,14.4,11.9,205,0.0,0.0
41.7,19.9,19.8,20,0.0,0.0
26.5,-1.3,4.6,86,0.0,0.0
61.6,53.8,0.0,28,26.0,3.295836866004329
47.7,24.4,58.1,23,0.0,0.0
56.3,-1.3,10.0,134,1.0,0.6931471805599453
20.9,-24.6,13.3,137,0.0,0.0
52.5,-34.0,17.8,66,13.0,2.6390573296152584
26.0,-24.6,19.1,783,0.0,0.0
42.6,24.8,17.8,89,0.0,0.0
69.0,224.2,0.0,17,26.0,3.295836866004329
50.7,-38.0,27.9,70,1.0,0.6931471805599453
58.5,-32.1,21.3,77,26.0,3.295836866004329
45.0,87.4,13.2,14,0.0,0.0
31.2,15.0,10.2,35,0.0,0.0
30.8,28.8,1.9,22,0.0,0.0
49.5,-26.6,10.7,55,16.0,2.833213344056216
36.2,-14.6,22.0,26,0.0,0.0
25.2,-22.3,16.7,239,0.0,0.0
38.4,22.5,13.6,356,0.0,0.0
46.2,100.3,12.5,56,0.0,0.0
32.2,-19.4,21.6,1232,0.0,0.0
41.1,27.0,16.4,96,0.0,0.0
72.1,57.8,1.9,393,44.0,3.8066624897703196
41.6,-8.4,12.7,1078,0.0,0.0
48.0,-34.9,6.5,216,22.0,3.1354942159291497
58.7,49.0,0.0,23,29.0,3.4011973816621555
37.7,-18.6,11.5,528,0.0,0.0
27.0,-39.1,11.6,28,0.0,0.0
61.2,4.4,0.0,51,61.0,4.127134385045092
34.5,-11.2,8.6,2528,0.0,0.0
50.9,60.4,9.8,90,0.0,0.0
26.7,-40.1,12.7,1126,0.0,0.0
41.9,-42.8,19.1,61,1.0,0.6931471805599453
57.9,26.5,0.0,56,45.0,3.828641396489095
20.4,-42.2,8.9,835,0.0,0.0
30.3,-27.7,9.7,873,0.0,0.0
84.5,59.1,10.3,41,45.0,3.828641396489095
30.6,-34.9,16.3,1290,0.0,0.0
