snapshot_date,category,skill_name,demand_count,demand_pct,median_days_open,salary_premium_pct,repost_rate_pct,scarcity_score
2026-08-04,data,MLflow,80,0.9,64.0,137.1,0.0,70.2
2026-08-04,data,MongoDB,54,0.6,75.0,4.8,1.6,63.7
2026-08-04,data,MySQL,60,0.7,55.0,-24.1,0.0,41.1
2026-08-04,data,NLP,155,1.7,0.0,55.5,8.6,41.9
2026-08-04,data,Node.js,15,0.2,33.0,21.5,0.0,51.0
2026-08-04,data,NumPy,68,0.7,0.0,-23.2,0.0,4.9
2026-08-04,data,Pandas,108,1.2,0.0,11.3,0.0,16.3
2026-08-04,data,PostgreSQL,98,1.1,7.0,39.3,0.0,45.7
2026-08-04,data,Power BI,909,10.0,0.0,-31.5,18.7,25.8
2026-08-04,data,Prefect,44,0.5,0.0,-20.1,0.0,6.5
2026-08-04,data,Prompt Engineering,15,0.2,,-51.5,0.0,0.0
2026-08-04,data,Prototyping,73,0.8,1.0,2.8,8.4,45.1
2026-08-04,data,Python,1862,20.5,0.0,10.6,10.1,34.0
2026-08-04,data,PyTorch,45,0.5,61.0,55.9,0.0,62.9
2026-08-04,data,Qlik,15,0.2,,102.2,0.0,47.5
2026-08-04,data,RAG,78,0.9,18.0,29.1,14.0,70.5
2026-08-04,data,Redshift,117,1.3,8.0,8.9,4.5,53.1
2026-08-04,data,Ruby,13,0.1,61.0,,13.8,89.8
2026-08-04,data,Rust,35,0.4,40.0,150.6,0.0,67.4
2026-08-04,data,SageMaker,30,0.3,1.0,137.1,0.0,46.5
2026-08-04,data,Salesforce,114,1.3,,-2.9,17.5,54.2
2026-08-04,data,SAP,66,0.7,,-42.9,1.5,16.7
2026-08-04,data,SAS,29,0.3,0.0,18.5,2.2,29.5
2026-08-04,data,Scala,146,1.6,22.0,-22.1,2.5,44.7
2026-08-04,data,scikit-learn,61,0.7,29.0,-20.6,0.0,36.5
2026-08-04,data,Segment,39,0.4,47.0,22.8,9.8,73.9
2026-08-04,data,ServiceNow,20,0.2,,-13.2,30.0,54.0
2026-08-04,data,Snowflake,632,6.9,1.0,-0.1,10.6,46.4
2026-08-04,data,SOC 2,20,0.2,,137.1,0.0,52.2
2026-08-04,data,Spark,624,6.9,2.0,14.2,3.9,50.9
2026-08-04,data,SQL,2380,26.2,0.0,-0.1,11.7,32.7
2026-08-04,data,Stakeholder Mgmt,1116,12.3,1.0,2.5,7.3,43.6
2026-08-04,data,Statistical Analysis,592,6.5,2.0,34.4,4.9,56.6
2026-08-04,data,Superset,19,0.2,,92.5,0.0,45.4
2026-08-04,data,System Design,30,0.3,2.0,137.1,8.9,69.1
2026-08-04,data,Tableau,432,4.8,22.0,-2.9,11.6,58.1
2026-08-04,data,TensorFlow,26,0.3,1.0,55.9,0.0,40.9
2026-08-04,data,Terraform,87,1.0,0.0,50.2,7.7,40.3
2026-08-04,data,Trino,46,0.5,,,4.3,50.5
2026-08-04,data,TypeScript,43,0.5,7.0,150.6,0.0,56.7
2026-08-04,data,User Research,16,0.2,68.0,,0.0,60.7
2026-08-04,data,Vector Databases,15,0.2,,11.3,0.0,27.1
2026-08-04,data,Workday,51,0.6,,-39.5,31.4,42.9
2026-08-04,devops,A/B Testing,70,1.2,1.0,36.4,4.1,62.1
2026-08-04,devops,Agile / Scrum,332,5.8,0.0,-0.7,3.1,29.9
2026-08-04,devops,AI Agents,182,3.2,,-17.0,2.2,37.2
2026-08-04,devops,AI Coding Tools,59,1.0,,-18.7,22.0,53.9
2026-08-04,devops,Airflow,31,0.5,,,0.0,0.0
2026-08-04,devops,Angular,24,0.4,,17.9,16.0,79.6
2026-08-04,devops,Ansible,286,5.0,0.0,-31.4,9.8,17.7
2026-08-04,devops,ArgoCD,133,2.3,0.0,-30.2,13.6,21.8
2026-08-04,devops,AWS,1814,31.5,0.0,-8.9,13.0,37.4
2026-08-04,devops,AWS Security,181,3.1,0.0,16.5,5.7,38.2
2026-08-04,devops,Azure,1397,24.3,0.0,-20.1,12.3,27.1
2026-08-04,devops,Bash,181,3.1,0.0,-22.8,10.7,24.6
2026-08-04,devops,BigQuery,32,0.6,,,27.3,93.4
2026-08-04,devops,C#,60,1.0,0.0,-30.1,20.0,25.5
2026-08-04,devops,C++,99,1.7,2.0,88.3,9.6,77.6
2026-08-04,devops,Cassandra,10,0.2,,-10.2,0.0,27.2
2026-08-04,devops,CI/CD,1670,29.0,0.0,-5.2,12.1,37.1
2026-08-04,devops,ClickHouse,34,0.6,,,0.0,0.0
2026-08-04,devops,Data Pipeline,22,0.4,25.0,9.0,0.0,56.3
2026-08-04,devops,Databricks,50,0.9,0.0,19.0,0.0,27.5
2026-08-04,devops,Datadog,95,1.7,0.0,-14.2,0.9,21.7
2026-08-04,devops,dbt,56,1.0,,-31.4,26.3,40.0
2026-08-04,devops,Docker,719,12.5,0.0,-14.2,16.0,33.8
2026-08-04,devops,Elasticsearch,50,0.9,0.0,9.0,0.0,21.0
2026-08-04,devops,ETL,49,0.9,30.0,10.9,13.8,80.2
2026-08-04,devops,Excel,53,0.9,1.0,-29.0,0.0,24.4
2026-08-04,devops,Figma,36,0.6,,,0.0,0.0
2026-08-04,devops,Fivetran,26,0.5,43.0,,2.9,76.6
2026-08-04,devops,Flink,43,0.7,,88.3,0.0,55.2
2026-08-04,devops,GCP,552,9.6,0.0,-14.2,9.0,28.0
2026-08-04,devops,Git,511,8.9,0.0,-18.5,14.5,31.3
2026-08-04,devops,Go,49,0.9,1.0,38.9,0.0,51.0
2026-08-04,devops,Grafana,218,3.8,1.0,-14.2,7.6,47.3
2026-08-04,devops,Helm,96,1.7,0.0,-30.2,24.1,25.1
2026-08-04,devops,Hugging Face,13,0.2,,,0.0,0.0
2026-08-04,devops,Incident Response,202,3.5,2.0,58.5,1.8,69.6
2026-08-04,devops,Java,250,4.3,1.0,-12.1,11.9,53.3
2026-08-04,devops,JavaScript,167,2.9,2.0,-12.1,8.5,57.0
2026-08-04,devops,Jira,100,1.7,21.0,-24.3,8.3,54.6
2026-08-04,devops,Kafka,83,1.4,0.0,9.0,7.3,34.7
2026-08-04,devops,Kotlin,24,0.4,30.0,131.6,0.0,71.9
2026-08-04,devops,Kubernetes,1194,20.8,0.0,-19.8,10.0,25.9
2026-08-04,devops,Linear,15,0.3,0.0,131.6,0.0,34.5
2026-08-04,devops,Linux,580,10.1,0.0,-20.6,13.6,27.4
2026-08-04,devops,LLM APIs,17,0.3,,48.1,0.0,52.1
2026-08-04,devops,LLMs / GenAI,232,4.0,2.0,17.9,6.1,67.0
2026-08-04,devops,Machine Learning,284,4.9,0.0,22.1,5.2,40.3
2026-08-04,devops,Microservices,37,0.6,0.0,9.0,18.6,43.0
2026-08-04,devops,MLflow,19,0.3,25.0,,0.0,54.3
2026-08-04,devops,MongoDB,85,1.5,0.0,-10.2,8.7,31.2
2026-08-04,devops,MuleSoft,13,0.2,,,69.2,97.8
2026-08-04,devops,MySQL,34,0.6,,-10.2,0.0,27.2
2026-08-04,devops,NetSuite,27,0.5,,,48.1,96.7
2026-08-04,devops,Next.js,28,0.5,4.0,13.3,0.0,55.3
2026-08-04,devops,Node.js,110,1.9,1.0,3.4,6.1,53.1
2026-08-04,devops,Oracle,19,0.3,,15.2,0.0,41.2
2026-08-04,devops,OWASP,13,0.2,,,0.0,0.0
2026-08-04,devops,Penetration Testing,12,0.2,,,0.0,0.0
2026-08-04,devops,PHP,15,0.3,0.0,-23.6,0.0,6.1
2026-08-04,devops,PostgreSQL,160,2.8,2.0,-18.7,6.5,50.7
2026-08-04,devops,Prefect,11,0.2,,35.6,0.0,48.2
2026-08-04,devops,Prometheus,164,2.9,0.0,-31.4,9.4,17.1
2026-08-04,devops,Pulumi,49,0.9,25.0,-41.7,33.3,58.9
2026-08-04,devops,Python,691,12.0,1.0,-10.3,9.1,52.2
2026-08-04,devops,RAG,25,0.4,,-27.1,0.0,7.0
2026-08-04,devops,React,107,1.9,7.0,13.3,16.7,77.7
2026-08-04,devops,Redis,31,0.5,0.0,-18.5,0.0,10.7
2026-08-04,devops,REST API,22,0.4,,,3.8,45.1
2026-08-04,devops,Ruby,59,1.0,16.0,,6.8,71.5
2026-08-04,devops,Rust,114,2.0,1.0,88.3,11.5,71.7
2026-08-04,devops,SageMaker,14,0.2,,-10.9,71.4,66.9
2026-08-04,devops,Salesforce,70,1.2,,39.5,12.9,82.9
2026-08-04,devops,Scala,35,0.6,37.0,-18.5,0.0,49.4
2026-08-04,devops,Segment,38,0.7,1.0,74.9,0.0,52.9
2026-08-04,devops,ServiceNow,11,0.2,,-9.3,81.8,71.2
2026-08-04,devops,SIEM,75,1.3,44.0,-24.4,1.2,54.5
2026-08-04,devops,Snowflake,43,0.7,0.0,35.6,15.8,49.8
2026-08-04,devops,SOC 2,34,0.6,0.0,80.2,0.0,32.7
2026-08-04,devops,Spark,88,1.5,16.0,-18.8,8.9,57.8
2026-08-04,devops,Spring,50,0.9,,13.3,0.0,38.9
2026-08-04,devops,SQL,311,5.4,1.0,-23.2,6.9,40.7
2026-08-04,devops,SSIS,10,0.2,,,0.0,0.0
2026-08-04,devops,Stakeholder Mgmt,414,7.2,0.0,-0.3,10.5,36.9
2026-08-04,devops,Svelte,10,0.2,,,0.0,0.0
2026-08-04,devops,Swift,18,0.3,,15.7,0.0,42.8
2026-08-04,devops,System Design,60,1.0,1.0,6.0,9.1,56.9
2026-08-04,devops,Terraform,1291,22.4,0.0,-20.7,13.9,27.8
2026-08-04,devops,TypeScript,116,2.0,2.0,15.5,3.7,64.2
2026-08-04,devops,Vector Databases,14,0.2,,-27.1,0.0,7.0
2026-08-04,devops,Workday,20,0.3,,-40.2,45.0,40.6
2026-08-04,devops,Workflow Automation,12,0.2,,,0.0,0.0
2026-08-04,devops,Zero Trust,40,0.7,0.0,22.0,1.5,37.6
2026-08-04,engineering,A/B Testing,519,3.4,37.0,38.4,6.5,77.2
2026-08-04,engineering,Agile / Scrum,2278,15.0,0.0,-1.1,10.7,39.6
2026-08-04,engineering,AI Agents,1158,7.6,,13.8,7.6,64.4
2026-08-04,engineering,AI Coding Tools,221,1.5,,16.1,5.4,61.6
2026-08-04,engineering,Airflow,210,1.4,47.0,-33.0,8.6,55.2
2026-08-04,engineering,Amplitude,23,0.2,29.0,53.3,7.8,75.8
2026-08-04,engineering,Angular,1684,11.1,0.0,-23.4,11.3,32.5
2026-08-04,engineering,Ansible,24,0.2,0.0,-10.3,2.6,24.6
2026-08-04,engineering,Apache Iceberg,43,0.3,,,0.0,0.0
2026-08-04,engineering,ArgoCD,20,0.1,61.0,,0.0,57.0
2026-08-04,engineering,AWS,2959,19.5,1.0,-11.3,8.3,39.0
2026-08-04,engineering,AWS Security,56,0.4,0.0,-40.5,5.9,14.7
2026-08-04,engineering,Azure,1210,8.0,1.0,-19.0,9.1,37.6
2026-08-04,engineering,Bash,67,0.4,1.0,7.1,11.2,51.0
2026-08-04,engineering,BigQuery,63,0.4,22.0,13.8,7.0,62.9
2026-08-04,engineering,C#,1021,6.7,0.0,-28.7,12.1,30.0
2026-08-04,engineering,C++,1068,7.0,9.0,-24.3,10.3,51.1
2026-08-04,engineering,Cassandra,101,0.7,50.0,30.5,0.0,63.9
2026-08-04,engineering,CI/CD,1518,10.0,2.0,-33.0,13.8,40.6
2026-08-04,engineering,ClickHouse,56,0.4,,-30.9,0.0,11.8
2026-08-04,engineering,Dagster,17,0.1,31.0,-39.0,16.0,57.4
2026-08-04,engineering,Data Modeling,172,1.1,6.0,54.8,10.7,69.7
2026-08-04,engineering,Data Observability,10,0.1,,60.7,0.0,55.5
2026-08-04,engineering,Data Pipeline,70,0.5,22.0,53.3,0.3,62.4
2026-08-04,engineering,Data Visualization,41,0.3,45.0,-0.2,1.3,60.8
2026-08-04,engineering,Databricks,536,3.5,61.0,3.1,0.8,64.8
2026-08-04,engineering,Datadog,348,2.3,26.0,-33.0,5.9,44.5
2026-08-04,engineering,dbt,200,1.3,71.0,-33.0,8.6,59.9
2026-08-04,engineering,Deep Learning,30,0.2,18.0,84.1,0.0,56.9
2026-08-04,engineering,Django,103,0.7,0.0,-40.9,6.7,16.1
2026-08-04,engineering,Docker,926,6.1,6.0,-48.7,15.1,40.8
2026-08-04,engineering,DynamoDB,203,1.3,36.0,16.1,3.2,66.8
2026-08-04,engineering,Elasticsearch,288,1.9,58.0,-19.9,6.2,60.6
2026-08-04,engineering,ETL,222,1.5,15.0,-16.6,10.9,56.5
2026-08-04,engineering,Excel,567,3.7,30.0,-6.3,1.7,56.0
2026-08-04,engineering,FastAPI,99,0.7,0.0,-33.8,5.4,15.1
2026-08-04,engineering,Figma,158,1.0,1.0,69.1,1.1,47.9
2026-08-04,engineering,Fine-tuning,169,1.1,22.0,-17.1,1.4,45.3
2026-08-04,engineering,Firebase,14,0.1,,,0.0,0.0
2026-08-04,engineering,Fivetran,90,0.6,43.0,47.0,0.7,70.6
2026-08-04,engineering,Flask,63,0.4,2.0,-25.6,3.6,32.2
2026-08-04,engineering,Flink,81,0.5,75.0,-38.3,4.3,53.5
2026-08-04,engineering,GCP,1145,7.5,29.0,-15.8,12.1,64.9
2026-08-04,engineering,Git,1072,7.1,1.0,-33.0,11.0,32.9
2026-08-04,engineering,Go,452,3.0,31.0,16.1,4.7,66.8
2026-08-04,engineering,Grafana,533,3.5,25.0,14.0,2.5,59.7
2026-08-04,engineering,GraphQL,428,2.8,8.0,-19.6,6.6,45.3
2026-08-04,engineering,Helm,44,0.3,36.0,20.6,0.0,59.8
2026-08-04,engineering,Hugging Face,13,0.1,,84.1,0.0,56.6
2026-08-04,engineering,Incident Response,404,2.7,59.0,-10.1,2.9,61.8
2026-08-04,engineering,Java,3101,20.4,1.0,-8.3,12.3,47.5
2026-08-04,engineering,JavaScript,2009,13.2,0.0,-25.6,10.3,28.9
2026-08-04,engineering,Jira,132,0.9,2.0,-33.0,6.6,31.2
2026-08-04,engineering,Jupyter,16,0.1,,,0.0,0.0
2026-08-04,engineering,Kafka,510,3.4,6.0,8.7,9.4,57.7
2026-08-04,engineering,Kotlin,735,4.8,36.0,-8.4,8.6,65.4
2026-08-04,engineering,Kubernetes,1399,9.2,31.0,-17.6,10.2,62.8
2026-08-04,engineering,LangChain,63,0.4,0.0,-6.4,0.0,18.2
2026-08-04,engineering,Linear,34,0.2,0.0,24.8,20.9,52.7
2026-08-04,engineering,Linux,377,2.5,8.0,15.2,5.4,55.5
2026-08-04,engineering,LLM APIs,97,0.6,,-57.2,0.0,0.0
2026-08-04,engineering,LLMs / GenAI,2007,13.2,0.0,16.0,5.4,36.6
2026-08-04,engineering,Looker,14,0.1,,,0.0,0.0
2026-08-04,engineering,Machine Learning,973,6.4,1.0,1.3,8.5,44.0
2026-08-04,engineering,MCP,145,1.0,,-33.0,5.5,27.0
2026-08-04,engineering,Microservices,105,0.7,0.0,16.1,5.0,36.3
2026-08-04,engineering,MLflow,425,2.8,61.0,,0.0,57.0
2026-08-04,engineering,MongoDB,420,2.8,44.0,-40.5,9.0,53.7
2026-08-04,engineering,MySQL,378,2.5,16.0,15.2,13.5,69.0
2026-08-04,engineering,Next.js,422,2.8,1.0,-19.7,8.0,35.1
2026-08-04,engineering,NLP,73,0.5,0.0,48.8,16.8,55.3
2026-08-04,engineering,Node.js,1644,10.8,6.0,-24.5,6.1,39.5
2026-08-04,engineering,Oracle,43,0.3,,34.6,0.0,49.3
2026-08-04,engineering,OWASP,29,0.2,,-50.2,31.0,41.9
2026-08-04,engineering,PHP,182,1.2,0.0,-47.9,19.3,25.2
2026-08-04,engineering,PostgreSQL,813,5.4,8.0,7.9,9.5,60.2
2026-08-04,engineering,Power BI,35,0.2,1.0,-29.7,0.0,15.1
2026-08-04,engineering,Prometheus,119,0.8,61.0,,6.3,77.3
2026-08-04,engineering,Prompt Engineering,124,0.8,,51.3,10.5,86.5
2026-08-04,engineering,Prototyping,274,1.8,2.0,-14.2,5.0,39.2
2026-08-04,engineering,Pulumi,25,0.2,,,0.0,0.0
2026-08-04,engineering,Python,3422,22.5,2.0,-6.8,9.6,50.0
2026-08-04,engineering,PyTorch,70,0.5,18.0,84.1,1.0,63.3
2026-08-04,engineering,RAG,399,2.6,6.0,36.0,8.6,63.2
2026-08-04,engineering,React,2539,16.7,1.0,-25.6,9.1,34.3
2026-08-04,engineering,Redis,196,1.3,23.0,31.1,4.5,66.1
2026-08-04,engineering,Redshift,50,0.3,,-33.0,14.8,45.3
2026-08-04,engineering,REST API,304,2.0,1.0,-14.1,12.3,45.1
2026-08-04,engineering,Ruby,552,3.6,22.0,20.5,5.1,63.4
2026-08-04,engineering,Rust,575,3.8,50.0,-16.9,8.7,65.9
2026-08-04,engineering,SageMaker,42,0.3,,,0.0,0.0
2026-08-04,engineering,Salesforce,149,1.0,,58.1,10.7,89.0
2026-08-04,engineering,SAP,15,0.1,,,6.7,56.2
2026-08-04,engineering,Scala,372,2.4,61.0,-41.0,3.8,48.6
2026-08-04,engineering,scikit-learn,39,0.3,16.0,2.6,2.1,50.4
2026-08-04,engineering,Segment,78,0.5,1.0,-33.0,7.1,26.5
2026-08-04,engineering,ServiceNow,20,0.1,,35.0,0.0,49.9
2026-08-04,engineering,SIEM,48,0.3,0.0,-26.1,1.3,15.6
2026-08-04,engineering,Snowflake,161,1.1,30.0,18.3,9.6,75.7
2026-08-04,engineering,SOC 2,27,0.2,6.0,,0.0,25.5
2026-08-04,engineering,Spark,739,4.9,61.0,17.8,1.3,70.8
2026-08-04,engineering,Spring,681,4.5,0.0,-11.3,23.9,40.0
2026-08-04,engineering,SQL,1978,13.0,1.0,-8.6,10.2,43.9
2026-08-04,engineering,Stakeholder Mgmt,2889,19.0,20.0,2.3,10.1,64.0
2026-08-04,engineering,Statistical Analysis,84,0.6,25.0,-44.6,15.0,51.9
2026-08-04,engineering,Supabase,12,0.1,,7.9,75.0,78.7
2026-08-04,engineering,Svelte,18,0.1,29.0,,0.0,43.9
2026-08-04,engineering,Swift,197,1.3,1.0,31.7,7.9,52.4
2026-08-04,engineering,System Design,356,2.3,22.0,-16.9,3.7,47.9
2026-08-04,engineering,Tableau,13,0.1,0.0,11.7,0.0,23.2
2026-08-04,engineering,TensorFlow,57,0.4,0.0,2.6,2.2,28.9
2026-08-04,engineering,Terraform,558,3.7,16.0,-1.4,6.8,55.0
2026-08-04,engineering,Trino,41,0.3,,,0.0,0.0
2026-08-04,engineering,TypeScript,1832,12.1,2.0,-29.3,9.6,39.9
2026-08-04,engineering,User Research,43,0.3,,,9.3,71.9
2026-08-04,engineering,Vector Databases,104,0.7,,,0.0,0.0
2026-08-04,engineering,vLLM,12,0.1,,,0.0,0.0
2026-08-04,engineering,Vue,310,2.0,6.0,-21.8,3.0,36.8
2026-08-04,engineering,Workday,34,0.2,,-28.6,2.9,28.5
2026-08-04,engineering,Workflow Automation,45,0.3,,0.3,0.0,33.1
2026-08-04,engineering,XGBoost,25,0.2,18.0,,0.0,35.3
2026-08-04,engineering,Zero Trust,48,0.3,2.0,107.6,0.0,48.6
2026-08-04,product,A/B Testing,417,15.1,61.0,56.5,2.9,72.1
2026-08-04,product,Agile / Scrum,134,4.8,1.0,5.1,11.0,29.9
2026-08-04,product,AI Agents,544,19.7,,54.9,1.3,64.6
2026-08-04,product,AI Coding Tools,85,3.1,,54.1,0.0,27.7
2026-08-04,product,Amplitude,45,1.6,,56.5,0.0,36.9
2026-08-04,product,Angular,23,0.8,1.0,-21.9,55.9,26.8
2026-08-04,product,AWS,201,7.3,38.0,50.8,0.0,34.5
2026-08-04,product,AWS Security,10,0.4,,,0.0,0.0
2026-08-04,product,Azure,159,5.7,33.0,-16.4,0.5,35.7
2026-08-04,product,C#,22,0.8,,-21.9,86.4,41.7
2026-08-04,product,CI/CD,39,1.4,1.0,,0.0,3.3
2026-08-04,product,Data Modeling,10,0.4,,,0.0,0.0
2026-08-04,product,Data Pipeline,22,0.8,89.0,,0.0,59.9
2026-08-04,product,Data Visualization,36,1.3,49.0,32.8,0.0,35.3
2026-08-04,product,Databricks,178,6.4,75.0,,0.0,56.6
2026-08-04,product,Datadog,138,5.0,68.0,,0.0,54.9
2026-08-04,product,dbt,46,1.7,,-3.5,2.2,35.1
2026-08-04,product,Dynamics 365,16,0.6,,,0.0,0.0
2026-08-04,product,Elasticsearch,104,3.8,14.0,,3.6,51.9
2026-08-04,product,ETL,41,1.5,0.0,44.6,1.7,27.2
2026-08-04,product,Excel,211,7.6,39.0,,3.6,65.3
2026-08-04,product,Figma,342,12.4,8.0,54.1,6.6,48.5
2026-08-04,product,Fine-tuning,35,1.3,13.0,,20.5,56.2
2026-08-04,product,Fivetran,49,1.8,89.0,-3.5,0.0,41.7
2026-08-04,product,GCP,142,5.1,49.0,,0.0,41.6
2026-08-04,product,Git,37,1.3,,54.1,0.0,27.7
2026-08-04,product,Grafana,10,0.4,,,0.0,0.0
2026-08-04,product,Hugging Face,20,0.7,,,0.0,0.0
2026-08-04,product,Java,11,0.4,,,0.0,0.0
2026-08-04,product,JavaScript,45,1.6,1.0,54.1,0.0,18.8
2026-08-04,product,Jira,84,3.0,1.0,56.5,12.3,47.2
2026-08-04,product,Kafka,46,1.7,,105.3,0.0,58.3
2026-08-04,product,Kubernetes,64,2.3,,99.4,0.0,56.8
2026-08-04,product,LangChain,34,1.2,1.0,,0.0,3.3
2026-08-04,product,Linear,28,1.0,,56.5,0.0,36.9
2026-08-04,product,LLMs / GenAI,567,20.5,47.0,60.7,0.9,75.4
2026-08-04,product,Looker,33,1.2,,56.5,39.4,76.8
2026-08-04,product,Machine Learning,138,5.0,22.0,12.3,4.4,44.4
2026-08-04,product,MCP,54,2.0,,,0.0,0.0
2026-08-04,product,Mixpanel,67,2.4,,56.5,13.4,75.6
2026-08-04,product,MLflow,168,6.1,82.0,,0.0,58.2
2026-08-04,product,MongoDB,79,2.9,61.0,,0.0,48.2
2026-08-04,product,MySQL,21,0.8,,,0.0,0.0
2026-08-04,product,Next.js,26,0.9,0.0,54.1,0.0,16.6
2026-08-04,product,Node.js,36,1.3,39.0,49.2,0.0,34.7
2026-08-04,product,Oracle,16,0.6,,,0.0,0.0
2026-08-04,product,PostgreSQL,23,0.8,,,0.0,0.0
2026-08-04,product,Prompt Engineering,43,1.6,,,0.0,0.0
2026-08-04,product,Prototyping,321,11.6,33.0,58.4,6.6,69.7
2026-08-04,product,Python,86,3.1,19.0,53.7,0.0,30.8
2026-08-04,product,PyTorch,10,0.4,,56.5,0.0,36.9
2026-08-04,product,RAG,112,4.0,1.0,,0.8,29.3
2026-08-04,product,React,22,0.8,9.0,,0.0,18.3
2026-08-04,product,Ruby,23,0.8,64.0,,0.0,51.6
2026-08-04,product,Salesforce,56,2.0,,5.1,44.6,49.7
2026-08-04,product,SAP,21,0.8,,,0.0,0.0
2026-08-04,product,Segment,56,2.0,1.0,56.5,0.0,24.3
2026-08-04,product,SIEM,15,0.5,,,0.0,0.0
2026-08-04,product,Snowflake,25,0.9,41.0,52.2,3.3,58.1
2026-08-04,product,SOC 2,15,0.5,,,0.0,0.0
2026-08-04,product,Spark,226,8.2,53.0,45.5,0.0,39.3
2026-08-04,product,SQL,269,9.7,57.0,56.5,3.0,71.4
2026-08-04,product,Stakeholder Mgmt,1220,44.1,33.0,47.1,4.0,48.8
2026-08-04,product,Statistical Analysis,21,0.8,,,0.0,0.0
2026-08-04,product,System Design,40,1.4,66.0,66.8,0.0,67.7
2026-08-04,product,Tableau,41,1.5,,52.2,11.1,60.6
2026-08-04,product,TensorFlow,10,0.4,,56.5,0.0,36.9
2026-08-04,product,Terraform,26,0.9,,,0.0,0.0
2026-08-04,product,TypeScript,19,0.7,,,0.0,0.0
2026-08-04,product,User Research,282,10.2,33.0,4.7,7.4,43.7
2026-08-04,product,Vector Databases,26,0.9,,,0.0,0.0
2026-08-04,product,Vue,10,0.4,,,0.0,0.0
2026-08-04,security,Agile / Scrum,95,3.9,0.0,17.0,1.0,21.6
2026-08-04,security,AI Agents,224,9.1,,160.8,0.9,77.0
2026-08-04,security,AWS,493,20.1,0.0,19.4,11.9,34.2
2026-08-04,security,AWS Security,176,7.2,0.0,22.6,9.4,34.4
2026-08-04,security,Azure,279,11.4,1.0,19.4,6.0,41.8
2026-08-04,security,Bash,15,0.6,61.0,,11.4,69.5
2026-08-04,security,Burp Suite,21,0.9,70.0,50.4,0.0,50.4
2026-08-04,security,C++,20,0.8,84.0,109.9,0.0,68.2
2026-08-04,security,CI/CD,186,7.6,79.0,27.2,3.8,67.5
2026-08-04,security,CISSP,45,1.8,40.0,9.8,5.1,41.0
2026-08-04,security,Data Pipeline,10,0.4,,6.6,0.0,12.0
2026-08-04,security,Databricks,38,1.6,,71.2,0.0,44.9
2026-08-04,security,Datadog,72,2.9,72.0,,0.0,49.2
2026-08-04,security,Docker,111,4.5,61.0,23.8,0.0,36.3
2026-08-04,security,Elasticsearch,25,1.0,,,3.8,68.1
2026-08-04,security,Excel,49,2.0,8.0,-61.3,0.0,12.6
2026-08-04,security,GCP,241,9.8,40.0,23.8,5.1,46.4
2026-08-04,security,Git,56,2.3,40.0,-2.6,0.0,20.2
2026-08-04,security,Helm,13,0.5,,,0.0,0.0
2026-08-04,security,Incident Response,304,12.4,0.0,-0.2,11.4,28.6
2026-08-04,security,Java,61,2.5,46.0,109.9,0.0,51.1
2026-08-04,security,JavaScript,48,2.0,0.0,50.4,1.9,35.5
2026-08-04,security,Jira,12,0.5,40.0,,0.0,22.8
2026-08-04,security,Kotlin,10,0.4,,62.3,0.0,41.9
2026-08-04,security,Kubernetes,140,5.7,75.0,105.6,5.6,82.4
2026-08-04,security,Linux,52,2.1,61.0,-38.1,5.8,45.8
2026-08-04,security,LLMs / GenAI,114,4.7,0.0,29.8,1.0,28.7
2026-08-04,security,Machine Learning,47,1.9,12.0,133.8,1.8,60.4
2026-08-04,security,MLflow,23,0.9,,,0.0,0.0
2026-08-04,security,Node.js,34,1.4,61.0,12.2,7.4,53.1
2026-08-04,security,OWASP,59,2.4,61.0,50.4,2.3,58.9
2026-08-04,security,Penetration Testing,96,3.9,1.0,42.3,1.5,43.3
2026-08-04,security,Python,246,10.0,68.0,64.6,1.4,67.4
2026-08-04,security,React,14,0.6,,-24.3,35.7,49.1
2026-08-04,security,Ruby,28,1.1,82.0,,0.0,56.2
2026-08-04,security,Rust,47,1.9,89.0,98.3,0.0,67.6
2026-08-04,security,ServiceNow,16,0.7,,,0.0,0.0
2026-08-04,security,SIEM,301,12.3,0.0,-40.5,5.2,20.9
2026-08-04,security,Snowflake,14,0.6,,71.2,0.0,44.9
2026-08-04,security,SOC 2,28,1.1,40.0,133.8,1.6,61.0
2026-08-04,security,Spark,59,2.4,89.0,35.2,0.0,56.8
2026-08-04,security,SQL,42,1.7,79.0,-52.4,16.1,59.7
2026-08-04,security,Stakeholder Mgmt,215,8.8,51.0,52.2,3.7,62.4
2026-08-04,security,System Design,16,0.7,,38.5,0.0,31.4
2026-08-04,security,TensorFlow,10,0.4,70.0,133.8,0.0,62.0
2026-08-04,security,Terraform,127,5.2,0.0,-26.3,12.8,27.5
2026-08-04,security,TypeScript,35,1.4,,50.4,0.0,34.4
2026-08-04,security,Zero Trust,34,1.4,0.0,23.8,2.9,29.4
2026-08-05,ai,A/B Testing,268,5.9,1.0,-40.5,0.8,37.8
2026-08-05,ai,Agile / Scrum,149,3.3,0.0,48.7,31.7,57.5
2026-08-05,ai,AI Agents,545,12.0,,35.9,6.8,79.2
2026-08-05,ai,AI Coding Tools,33,0.7,,-23.6,3.0,46.5
2026-08-05,ai,Airflow,49,1.1,0.0,-36.5,5.9,20.5
2026-08-05,ai,AWS,408,9.0,0.0,-26.6,21.2,31.5
2026-08-05,ai,Azure,371,8.2,0.0,-42.3,24.3,25.0
